国际化数据分析师,北京,字节跳动,3-6万/月,06-23,"['北京\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['10000人以上'],[]
数据维护实习生,上海-浦东新区,上海中汇亿达金融信息技术有限公司,150元/天,06-23,"['上海-浦东新区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0金融学 统计学']","['金融/投资/证券,计算机软件']",['合资'],['150-500人'],"['职位内容：', '1、收集并分析银行间及交易所债券市场及固收创新产品相关信息', '2、根据市场的公开资料对银行间债券信息进行维护和审核', '3、进行外汇数据以及利率指标维护', '职位要求：', '1、本科或研究生在读，金融、经济、财会等相关专业，2021届和2022届在校生可投递', '2、工作细致、耐心、有责任心', '3、具有独立思考和自我学习能力', '4、积极上进，具有团队合作精神', '5、耐心、踏实、能够承受枯燥的重复工作，并且有团队合作意识']"
数据库管理员,北京,北京京云万峰信息技术有限公司,1-1.5万/月,06-23,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['50-150人'],"['1）负责数据库系统日常管理', '  2）负责参与项目的数据库设计', '3）负责数据库系统部署方案的计划、设计及实施', '4）负责监控和优化数据库的性能', '职位要求：', '1）本科及以上学历，计算机或相关专业；', '  2）两年以上Oracle数据库的开发管理维护经验及项目实施经验；', '  3）精通Oracle数据库的设计和优化，PL/SQL 编程；', '4）掌握主流数据建模工具软件和方法；', '5）熟练使用数据库监控、调优工具', '                        ', '6）熟悉RAC数据库的安装与维护']"
数据中心规划师,杭州-余杭区,杭州云之鼎数据科技有限公司,1-2万/月,06-23,"['杭州-余杭区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机服务(系统、数据服务、维修),通信/电信/网络设备']",['民营公司'],['50-150人'],[]
数据运营,上海-虹口区,上海极艾网络科技有限公司,4.5-6千/月,06-23,"['上海-虹口区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['少于50人'],"['岗位职责：', '1. 负责上海移动电子商务平台日常数据的收集整理与分析，确保数据的准确性、及时性；', '2. 熟练制作各类数据报表，对数据精准分析，并不断优化提高转化率；', '3. 根据业务需求，参与各类业务的日常拨测，流程穿越，及时反馈测试结果；', '4. 与团队其他成员积极配合，完成临时性的其他数据及运营支撑工作。', '任职资格：', '1. 统招大专及以上学历，1年及以上互联网或电子商务行业经验者优先；', '2. 熟练运用Word、Excel和PPT，有一定的数据分析能力；', '3. 服从领导安排，执行力强，良好的沟通能力。']"
数据采集分析实习生,异地招聘,浙江天正信息科技有限公司,2-5千/月,06-23,"['杭州\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机硬件']",['国企'],['50-150人'],"['1、房地产估价相关专业（包括技术经济、房地产经营、房地产经营与估价、房地产经济、金融、营销等专业）；', '2、具有良好的语言表达能力和沟通能力，能适应出差；', '3、良好的职业素养、吃苦耐劳、愿意服从公司安排，了解房地产行业，熟悉估价理论与方法；', '4、负责房地产数据采集、调查及统计分析工作；']"
法务助理兼数据核算（购物中心）,广州-海珠区,广州市蓝田万国商业有限公司,6-8千/月,06-23,"['广州-海珠区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0粤语 英语']","['物业管理/商业中心,批发/零售']",['民营公司'],['150-500人'],['要求：30岁以下，全日制大专或以上，工龄2年以上。']
数据库管理员,异地招聘,苏州市惠沃电子科技有限公司,1-1.5万/月,06-23,"['昆山\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['电子技术/半导体/集成电路'],['合资'],['50-150人'],"['1.\xa0负责物理机与虚拟化的硬件配置，软件安装，设备上下架等技术维护工作；', '2.\xa0负责公司服务器及系统的整体规划及安全管理，对接应用系统高可用，保障公司业务系统稳定高效的运行；', '3.\xa0负责监控服务器运行状况，针对服务器软硬件问题的故障诊断和排除，及时发现问题，并积极解决问题，保证服务器正常运转；', '4.\xa0负责系统用户角色与权限的维护、流程的调整与优化；', '5.\xa0负责服务器相关应用及配合其他部门项目的需求调研、优化、实施、落地及日常管理；', '6.\xa0负责检查并确保服务器资产的准确性；', '7.\xa0负责编写系统运维操作手册、实施方案、实施报告、巡检报告及故障处理报告等；', '8.\xa0严格遵守变更流程，确保不因变更操作而导致系统服务停机或异常；', '9.\xa0完成领导交办的其他事项；', '10.\xa0具有清晰的逻辑思维能力，新技术、新知识的学习能力及较强的抗压能力；', '11.\xa0良好的团队合作精神和较强的敬业精神。', '任职要求：', '全日制大专及以上学历，28-35周岁，6年以上专职数据库管理经验，OCP优先', '岗位要求：', '1.\xa0精通My\xa0SQL及MS\xa0SQL；', '2.\xa0熟悉Mango\xa0DB的搭建与维护；', '3.\xa0精通数据结构能对数据进行优化及备份；']"
数据开发工程师（BI）,广州-荔湾区,广州市零码汇信息科技有限公司,1-1.5万/月,06-23,"['广州-荔湾区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['互联网/电子商务'],['民营公司'],['150-500人'],"['1、协助需求人员及产品经理，完成数据处理方案制定、数据模型设计、kettle作业及调度设计、数据仓库维护；', '2、根据业务部门需求完成数据处理相关kettle作业开发，并对交付质量负责；', '3、负责商品分析，数据挖掘和分析，为商品企划提供数据支持；', '4、根据商品销售情况预测商品销售趋势，确定商品供应需求，为商品计划和销售计划提供参考依据；', '任职要求：', '1、熟悉Hadoop技术生态，有MapReduce开发经验者优先；', '2、掌握基本的统计方法，熟悉至少一种数据库软件（如：ORACLE、MYSQL、SQL \xa0Server等），熟悉至少一种ETL开发工具，有kettle开发经验者优先；', '3、了解数据仓库基本原理，有数据仓库开发经验者优先；', '了解JAVA开发及WEB应用技术架构,有JAVA开发经验者优先；', '4、3年及以上相关数据分析工作经验，逻辑思维清晰；', '5、本科及以上学历，统计学、计算机、等专业优先；', '6、了解电商服装行业，具有相关行业的数据分析工作经验者优先']"
大数据产品经理,南京-江宁区,江苏金智教育信息股份有限公司,1.5-2.5万/月,06-23,"['南京-江宁区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,互联网/电子商务']",['民营公司'],['1000-5000人'],"['1、大学本科及以上学历', '2、3年以上数据分析、数据产品工作经验；参与或主导过大型数据体系或报表体系的搭建，具备数据产品设计能力，有较好的业务抽象能力和系统设计能力；', '3、熟练使用Office、Axure、Sketch、Visio、Xmind、SQL、Tableau；掌握数据分析理念及工具，了解Hadoop/Hive/数据库设计经验更优；', '4、热爱数据，具有出色的数据敏感性和分析能力，快速的业务理解及学习能力，逻辑思维能力强，商业直觉敏锐、用户体验嗅觉出色；', '5、丰富的数据分析，挖掘，和数据仓库建模的项目实践经验，擅长常用的统计方法如：线性回归、逻辑回归、聚类等；', '6、熟悉大数据产品全过程管理，包括收集用户需求、进行竞品调研、研究产品定位、制定产品规划、设计产品功能等，并拟定优先级合理的具体实施计划，保障相关业务指标的达成；', '7、结合实际业务场景，提炼产品核心价值，把握产品定位和目标，搭建数据产品体系，规划设计产品的功能、服务及流程，撰写相应的产品文档；', '8、可与高校SaaS场景服务产品经理、客户成功一起，提炼数据型产品，并根据场景服务产品和客户成功的需要进行数据模型及产品的分析和设计；', '9、能够对数据产品进行整体研究及策划，完成数据产品的立项，制定产品年度计划和长期发展规划；组织或协助团队完成大数据平台产品、应用产品、分析产品、可视化产品的整体规划；', '10、具有良好的服务精神，团队协作和业务协调能力；自我驱动、抗压能力强；', '11、有教育行业数据分析产品工作经验者优先；']"
数据库管理员Oracle Argus（南京）,异地招聘,南京希麦迪医药科技有限公司,0.8-1.4万/月,06-23,"['南京-江宁区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['制药/生物工程,外包服务']",['合资'],['150-500人'],['任职要求：']
商品数据分析,南京-建邺区,哥弟,4.5-8千/月,06-23,"['南京-建邺区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['批发/零售,服装/纺织/皮革']",['民营公司'],['150-500人'],"['职位描述：\xa0\xa0', '\xa0\xa0\xa0\xa0']"
数据仓库工程师,成都,上海帜讯信息技术股份有限公司,1.5-2.5万/月,06-23,"['成都\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,通信/电信运营、增值服务']",['上市公司'],['150-500人'],"['1、负责数据仓库、数据集市的数据模型设计', '2、数据仓库、数据集市的数据模型设计', '3、数据仓库技术架构选型、ETL工具选型、数据仓库架构设计、ETL流程设计', '4、数据仓库类项目中的数据治理工作', '5、数据仓库、数据集市、数据治理中的模型优化', '6、数据仓库技术架构、ETL工具、数据治理工具等的功能扩展与性能优化工作', '1、熟悉数据仓库各类模型建模理论，了解数据仓库数据分层架构，精通3NF和多维数据模型设计', '2、有主导地产、零售等领域的数据仓库建模的经验', '3、具备大型数据仓库架构设计、模型设计、模型优化、ETL设计的相关', '4、熟悉DB2、Oracle、Mysql、Postgresql等主流数据仓库模型设计之一', '5、熟练使用Hadoop、Hive、oozie、sqoop，Spark等并具有优化经验优先', '6、具备海量数据处理、性能调优经验', '7、快速的业务学习和理解能力']"
数据员,重庆-南川区,重庆隆富远大建筑科技有限公司,3.5-4.5千/月,06-23,"['重庆-南川区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['建筑/建材/工程'],['民营公司'],['150-500人'],"['1、大专以上文化程度，25-45岁。', '2、采购管理、仓储相关专业，1年以上同岗位工作经验。', '3、具备良好的仓管管理基本知识。', '4、具备一定库存控制技能。', '5、熟练使用Excel、Word等Office应用软件。', '6、较强的工作执行能力。']"
数据优化师,广州-白云区,广州洛旗餐饮管理有限公司,4.5-6千/月,06-23,"['广州-白云区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['餐饮业'],['民营公司'],['150-500人'],"['工作职责：', '1、负责新媒体平台（微信、抖音、微博、今日头条、百度等）及电商平台的渠道建设，评估、制定和执行自媒体营销方案；', '2、分析广告投放数据，并据此提出优化方案；', '3、定期报告优化情况和数据变化；', '4、配合团队做出全局投放调整', '5、对社会热点/节气敏感，及时结合公司产品特点进行热点/节气营销', '岗位要求：', '1、观察力优秀，注重细节；', '2、有较好的团队协作能力和执行能力', '3、能够排除他人的干扰，提成自己的想法', '4、熟悉微信、微博、、论坛、电商平台等传播规律', '5、具有良好的理解，沟通能力，较强的洞察力和社交交往能力']"
大数据架构师,上海-浦东新区,北京中亦安图科技股份有限公司,2-2.5万/月,06-23,"['上海-浦东新区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机服务(系统、数据服务、维修),计算机软件']",['民营公司'],['500-1000人'],"['团队描述：', '金融大数据应用与服务，风险预警，交易检测，数据分析，团队是基于公司平台上的独立的产品研发和项目实施团队，目标是为金融行业提供大数据服务，希望有志于大数据平台和服务的有志人士，有独立创业和开拓精神的有道之士加入我们。', '工作描述：', '1、负责大数据系统设计、功能模块设计，数据平台的搭建、维护和优化；', '2、与业务部门密切配合，寻求数据层面的业务价值，利用数据分析结论推动产品优化；', '3、技术团队的管理，制定开发规范，撰写相关技术文档指导和培训工程师；', '4、负责解决核心技术问题，对技术方案进行决策；', '5、负责信息系统整体规划及安排落实。', '优先考虑：', '6、带领团队对于产品数据进行分析，指导工程师完成数据挖掘相关的算法、应用的设计与开发；', '资质要求：', '1、本科以上学历，计算机或相关专业，2年以上大数据架构或相关工作经验；', '2、扎实的计算机科学知识: 精通面向对象、面向方面和函数式编程（OOP/AOP, FP），关系数据库，计算机系统技术理解最新JVM 和.NET(optional)体系；', '3、掌握Java语言，***精通一种或多种相关语言：Python/R , FP (e.g. Scala/LINQ/Clojure/F#)；', '4、熟悉如下大数据技术：Hadoop, HDFS/MapReduce, HBase, Hive/Pigand Cascading, Avro／Parquet 格式，Impala, Spark/SparkQL，图像数据库；', '5、具备优秀的团队意识和沟通能力，学习能力和主动性强，具有钻研精神，充满激情，乐于接受挑战；', '6、良好的英文技术文档阅读能力，思维严密、逻辑清晰，且责任心强。', '优先考虑：', '7、熟悉如下机器学习技术和应用：Mahou, Spark MLLib,GraphX，Scikit-Learn, Python；', '8、可编程至少一种Web 并了解其它技术，例如Node.js/Python Flask；', '9、在数据分析平台或商业化的数据分析产品中, 担任过架构师或技术专家，精通分布式/大规模/高可用系统的架构设计；']"
